hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
150,326,1,Single,Male,White,28,0,0,1,single_Male_head_of_household,52600,1,0,Top,0
151,327,1,Married,Female,Black,30,0,1,1,married_couple,97000,1,1,Top,0
151,328,0,Married,Male,White,30,1,1,1,married_couple,97000,1,1,Top,0
152,329,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,50500,1,0,Middle,0
153,330,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,54100,0,0,Top,0
154,331,1,Single,Female,White,33,0,1,1,unmarried_couple,112600,0,0,Bottom,0
154,332,0,Single,Male,White,31,1,0,1,unmarried_couple,112600,0,0,Bottom,0
155,333,1,Single,Female,White,33,0,0,1,single_Female_head_of_household,58400,0,0,Middle,0
155,334,0,Single,Female,White,6,0,1,0,single_Female_head_of_household,58400,0,0,Middle,0
156,335,1,Single,Female,White,33,0,0,1,unmarried_couple,114400,0,0,Middle,0
156,336,0,Single,Male,Black,31,1,1,1,unmarried_couple,114400,0,0,Middle,0
157,337,1,Single,Male,Asian,27,1,1,1,single_Male_head_of_household,52000,0,0,Top,0
158,338,1,Single,Female,Black,33,1,0,1,unmarried_couple,93000,0,0,Bottom,0
158,339,0,Single,Male,Asian,30,0,0,1,unmarried_couple,93000,0,0,Bottom,0
158,340,0,Single,Female,Black,4,0,1,0,unmarried_couple,93000,0,0,Bottom,0
159,341,1,Single,Male,White,32,1,0,1,single_Male_head_of_household,48700,1,0,Bottom,1
160,342,1,Married,Female,White,33,0,0,1,married_couple,100400,1,1,Top,0
160,343,0,Married,Male,Asian,34,0,0,1,married_couple,100400,1,1,Top,0
161,344,1,Single,Male,Black,28,0,0,1,single_Male_head_of_household,52300,1,0,Middle,0
162,345,1,Single,Female,White,33,1,0,1,single_Female_head_of_household,45600,1,0,Top,1
163,346,1,Married,Female,White,26,1,0,1,married_couple,123600,0,1,Bottom,0
163,347,0,Married,Male,White,34,0,1,1,married_couple,123600,0,1,Bottom,0
164,348,1,Single,Female,White,34,1,1,1,single_Female_head_of_household,47000,1,0,Top,1
164,349,0,Single,Female,White,4,0,1,0,single_Female_head_of_household,47000,1,0,Top,0
164,350,0,Single,Male,White,3,0,0,0,single_Female_head_of_household,47000,1,0,Top,0
165,351,1,Single,Female,White,34,0,0,1,unmarried_couple,110400,1,0,Top,0
165,352,0,Single,Male,Asian,31,1,0,1,unmarried_couple,110400,1,0,Top,0
166,353,1,Married,Female,White,25,0,1,1,married_couple,86200,1,1,Top,0
166,354,0,Married,Male,White,29,1,1,1,married_couple,86200,1,1,Top,0
166,355,0,Single,Male,White,4,0,1,0,married_couple,86200,1,1,Top,0
167,356,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,40700,1,0,Top,0
168,357,1,Married,Female,White,33,1,1,1,married_couple,99800,1,1,Top,1
168,358,0,Married,Male,Black,25,0,0,1,married_couple,99800,1,1,Top,0
169,359,1,Married,Female,White,26,0,1,1,married_couple,98400,0,1,Top,1
169,360,0,Married,Male,Asian,34,1,0,1,married_couple,98400,0,1,Top,0
170,361,1,Single,Female,White,32,0,1,1,unmarried_couple,84200,1,0,Top,0
170,362,0,Single,Male,Asian,33,1,0,1,unmarried_couple,84200,1,0,Top,1
170,363,0,Single,Female,White,3,0,0,0,unmarried_couple,84200,1,0,Top,0
171,364,1,Single,Female,White,31,1,0,1,unmarried_couple,110400,1,0,Middle,0
171,365,0,Single,Male,White,30,0,1,1,unmarried_couple,110400,1,0,Middle,1
172,366,1,Single,Male,Asian,33,0,0,1,single_Male_head_of_household,52800,0,0,Middle,0
173,367,1,Single,Female,White,33,0,1,1,unmarried_couple,114400,1,0,Top,1
173,368,0,Single,Male,White,33,1,1,1,unmarried_couple,114400,1,0,Top,0
173,369,0,Single,Male,White,7,0,1,0,unmarried_couple,114400,1,0,Top,0
174,370,1,Single,Female,White,28,0,1,1,unmarried_couple,91400,1,0,Top,0
174,371,0,Single,Male,Asian,34,0,1,1,unmarried_couple,91400,1,0,Top,0
175,372,1,Single,Female,White,30,1,0,1,unmarried_couple,100400,0,0,Bottom,1
175,373,0,Single,Male,White,26,1,0,1,unmarried_couple,100400,0,0,Bottom,0
176,374,1,Single,Female,White,30,1,1,1,unmarried_couple,81000,0,0,Top,0
176,375,0,Single,Male,White,30,0,1,1,unmarried_couple,81000,0,0,Top,0
176,376,0,Single,Female,White,4,0,1,0,unmarried_couple,81000,0,0,Top,0
177,377,1,Single,Female,White,33,1,0,1,unmarried_couple,95200,1,0,Top,0
177,378,0,Single,Male,White,34,1,1,1,unmarried_couple,95200,1,0,Top,0
177,379,0,Single,Male,White,4,0,1,0,unmarried_couple,95200,1,0,Top,0
178,380,1,Married,Female,Black,31,0,1,1,married_couple,96600,0,1,Top,1
178,381,0,Married,Male,White,28,0,0,1,married_couple,96600,0,1,Top,0
178,382,0,Single,Female,Black,6,0,1,0,married_couple,96600,0,1,Top,0
179,383,1,Single,Female,White,29,0,1,1,unmarried_couple,94400,1,0,Top,0
179,384,0,Single,Male,Asian,34,0,1,1,unmarried_couple,94400,1,0,Top,0
180,385,1,Married,Female,White,34,0,1,1,married_couple,102000,1,1,Top,1
180,386,0,Married,Male,White,30,1,1,1,married_couple,102000,1,1,Top,0
180,387,0,Single,Female,White,7,0,0,0,married_couple,102000,1,1,Top,0
181,388,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,55800,1,0,Top,0
182,389,1,Single,Female,White,30,0,1,1,unmarried_couple,109600,0,0,Top,0
182,390,0,Single,Male,Asian,26,1,0,1,unmarried_couple,109600,0,0,Top,1
182,391,0,Single,Female,White,2,0,1,0,unmarried_couple,109600,0,0,Top,0
183,392,1,Married,Female,White,33,1,1,1,married_couple,102200,1,1,Middle,1
183,393,0,Married,Male,Asian,27,1,1,1,married_couple,102200,1,1,Middle,0
183,394,0,Single,Female,White,3,0,1,0,married_couple,102200,1,1,Middle,0
183,395,0,Single,Female,White,6,0,0,0,married_couple,102200,1,1,Middle,0
184,396,1,Single,Female,Asian,30,0,1,1,unmarried_couple,114600,1,0,Top,0
184,397,0,Single,Male,White,26,0,1,1,unmarried_couple,114600,1,0,Top,1
184,398,0,Single,Male,Asian,6,0,1,0,unmarried_couple,114600,1,0,Top,0
185,399,1,Single,Male,Asian,29,0,1,1,single_Male_head_of_household,44500,0,0,Top,0
186,400,1,Single,Female,Asian,30,0,1,1,unmarried_couple,104200,1,0,Bottom,1
186,401,0,Single,Male,White,28,0,1,1,unmarried_couple,104200,1,0,Bottom,0
186,402,0,Single,Male,Asian,2,0,1,0,unmarried_couple,104200,1,0,Bottom,0
187,403,1,Married,Female,White,33,0,0,1,married_couple,108800,1,1,Top,1
187,404,0,Married,Male,White,34,0,1,1,married_couple,108800,1,1,Top,0
187,405,0,Single,Male,White,5,0,1,0,married_couple,108800,1,1,Top,0
188,406,1,Single,Female,Black,31,1,1,1,unmarried_couple,117400,0,0,Top,0
188,407,0,Single,Male,White,34,0,1,1,unmarried_couple,117400,0,0,Top,0
189,408,1,Single,Female,White,34,1,1,1,unmarried_couple,89200,0,0,Middle,0
189,409,0,Single,Male,Asian,34,1,0,1,unmarried_couple,89200,0,0,Middle,0
189,410,0,Single,Male,White,3,0,0,0,unmarried_couple,89200,0,0,Middle,0
190,411,1,Single,Female,White,31,0,0,1,single_Female_head_of_household,60100,1,0,Bottom,0
191,412,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,45800,1,0,Top,0
192,413,1,Single,Female,White,30,1,1,1,single_Female_head_of_household,51900,1,0,Middle,0
192,414,0,Single,Female,White,6,0,0,0,single_Female_head_of_household,51900,1,0,Middle,0
193,415,1,Married,Female,White,34,0,1,1,married_couple,104000,0,1,Top,1
193,416,0,Married,Male,Asian,30,1,0,1,married_couple,104000,0,1,Top,1
193,417,0,Single,Male,White,3,0,1,0,married_couple,104000,0,1,Top,0
193,418,0,Single,Female,White,7,0,1,0,married_couple,104000,0,1,Top,0
194,419,1,Married,Female,White,32,1,1,1,married_couple,106600,0,1,Middle,0
194,420,0,Married,Male,White,30,0,0,1,married_couple,106600,0,1,Middle,0
195,421,1,Single,Female,White,29,0,1,1,unmarried_couple,94600,1,0,Top,0
195,422,0,Single,Male,Asian,34,1,1,1,unmarried_couple,94600,1,0,Top,0
195,423,0,Single,Male,White,7,0,1,0,unmarried_couple,94600,1,0,Top,0
196,424,1,Single,Female,Black,33,1,0,1,unmarried_couple,86800,1,0,Middle,0
196,425,0,Single,Male,White,33,0,1,1,unmarried_couple,86800,1,0,Middle,0
197,426,1,Married,Female,White,27,1,1,1,married_couple,100600,0,1,Middle,0
197,427,0,Married,Male,Asian,28,0,1,1,married_couple,100600,0,1,Middle,0
198,428,1,Single,Female,White,25,0,1,1,unmarried_couple,88000,0,0,Top,1
198,429,0,Single,Male,Black,33,0,1,1,unmarried_couple,88000,0,0,Top,0
199,430,1,Single,Female,White,30,1,1,1,unmarried_couple,110600,1,0,Bottom,1
199,431,0,Single,Male,Asian,33,0,1,1,unmarried_couple,110600,1,0,Bottom,1
199,432,0,Single,Female,White,5,0,1,0,unmarried_couple,110600,1,0,Bottom,0
199,433,0,Single,Male,White,3,0,1,0,unmarried_couple,110600,1,0,Bottom,0
200,434,1,Married,Female,White,29,1,1,1,married_couple,97000,0,1,Top,0
200,435,0,Married,Male,White,32,1,1,1,married_couple,97000,0,1,Top,0
201,436,1,Single,Male,Asian,34,0,0,1,single_Male_head_of_household,42100,1,0,Top,1
202,437,1,Single,Female,White,28,1,0,1,unmarried_couple,98800,1,0,Top,0
202,438,0,Single,Male,Asian,29,0,1,1,unmarried_couple,98800,1,0,Top,1
202,439,0,Single,Male,White,7,0,1,0,unmarried_couple,98800,1,0,Top,0
203,440,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,52300,1,0,Bottom,1
204,441,1,Single,Female,White,31,1,1,1,unmarried_couple,87400,0,0,Top,0
204,442,0,Single,Male,White,28,1,1,1,unmarried_couple,87400,0,0,Top,0
204,443,0,Single,Female,White,5,0,1,0,unmarried_couple,87400,0,0,Top,0
204,444,0,Single,Male,White,4,0,1,0,unmarried_couple,87400,0,0,Top,0
205,445,1,Single,Female,White,30,1,1,1,single_Female_head_of_household,56000,1,0,Top,1
205,446,0,Single,Male,White,6,0,1,0,single_Female_head_of_household,56000,1,0,Top,0
205,447,0,Single,Female,White,5,0,1,0,single_Female_head_of_household,56000,1,0,Top,0
206,448,1,Married,Female,Black,27,0,1,1,married_couple,101000,1,1,Top,0
206,449,0,Married,Male,White,33,0,0,1,married_couple,101000,1,1,Top,0
207,450,1,Single,Female,White,33,1,0,1,unmarried_couple,90200,1,0,Top,0
207,451,0,Single,Male,Black,33,1,1,1,unmarried_couple,90200,1,0,Top,0
208,452,1,Single,Female,Asian,31,0,1,1,unmarried_couple,111600,1,0,Middle,0
208,453,0,Single,Male,Black,32,0,1,1,unmarried_couple,111600,1,0,Middle,1
209,454,1,Single,Female,White,25,1,1,1,unmarried_couple,112600,1,0,Top,1
209,455,0,Single,Male,White,32,1,1,1,unmarried_couple,112600,1,0,Top,0
210,456,1,Married,Female,Black,26,1,1,1,married_couple,96600,1,1,Middle,1
210,457,0,Married,Male,White,25,0,1,1,married_couple,96600,1,1,Middle,0
210,458,0,Single,Male,Black,2,0,1,0,married_couple,96600,1,1,Middle,0
211,459,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,53800,1,0,Top,0
212,460,1,Married,Female,White,27,0,1,1,married_couple,88000,1,1,Middle,0
212,461,0,Married,Male,Asian,34,1,1,1,married_couple,88000,1,1,Middle,0
213,462,1,Single,Female,White,32,1,1,1,unmarried_couple,104600,1,0,Top,0
213,463,0,Single,Male,White,32,0,1,1,unmarried_couple,104600,1,0,Top,0
214,464,1,Single,Female,White,33,1,0,1,unmarried_couple,89600,1,0,Top,0
214,465,0,Single,Male,Black,28,1,0,1,unmarried_couple,89600,1,0,Top,0
215,466,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,46100,1,0,Top,0
216,467,1,Married,Female,White,25,1,0,1,married_couple,115000,1,1,Middle,0
216,468,0,Married,Male,White,31,1,1,1,married_couple,115000,1,1,Middle,1
216,469,0,Single,Male,White,4,0,1,0,married_couple,115000,1,1,Middle,0
217,470,1,Single,Male,Black,31,1,1,1,single_Male_head_of_household,57100,1,0,Middle,1
218,471,1,Single,Female,White,32,0,1,1,unmarried_couple,80400,1,0,Top,0
218,472,0,Single,Male,Asian,27,0,1,1,unmarried_couple,80400,1,0,Top,0
219,473,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,45300,1,0,Middle,1
220,474,1,Single,Female,White,30,0,1,1,unmarried_couple,93000,1,0,Top,0
220,475,0,Single,Male,White,31,1,1,1,unmarried_couple,93000,1,0,Top,0
221,476,1,Single,Female,White,31,1,1,1,unmarried_couple,99400,0,0,Middle,1
221,477,0,Single,Male,White,31,0,1,1,unmarried_couple,99400,0,0,Middle,1
221,478,0,Single,Female,White,6,0,1,0,unmarried_couple,99400,0,0,Middle,0
221,479,0,Single,Male,White,2,0,1,0,unmarried_couple,99400,0,0,Middle,0
222,480,1,Single,Male,Asian,34,1,1,1,single_Male_head_of_household,48600,1,0,Bottom,1
223,481,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,55200,1,0,Top,1
223,482,0,Single,Male,White,3,0,0,0,single_Male_head_of_household,55200,1,0,Top,0
223,483,0,Single,Female,White,5,0,1,0,single_Male_head_of_household,55200,1,0,Top,0
224,484,1,Single,Female,White,29,0,1,1,unmarried_couple,102200,0,0,Middle,1
224,485,0,Single,Male,White,32,0,0,1,unmarried_couple,102200,0,0,Middle,0
224,486,0,Single,Female,White,6,0,1,0,unmarried_couple,102200,0,0,Middle,0
224,487,0,Single,Female,White,5,0,0,0,unmarried_couple,102200,0,0,Middle,0
225,488,1,Single,Female,Asian,31,0,1,1,unmarried_couple,94800,1,0,Top,0
225,489,0,Single,Male,White,28,1,1,1,unmarried_couple,94800,1,0,Top,0
226,490,1,Single,Female,White,32,1,0,1,unmarried_couple,82800,0,0,Top,0
226,491,0,Single,Male,Asian,30,0,1,1,unmarried_couple,82800,0,0,Top,0
226,492,0,Single,Male,White,4,0,1,0,unmarried_couple,82800,0,0,Top,0
226,493,0,Single,Male,White,3,0,1,0,unmarried_couple,82800,0,0,Top,0
227,494,1,Married,Female,Asian,32,0,1,1,married_couple,92000,0,1,Top,0
227,495,0,Married,Male,White,32,1,1,1,married_couple,92000,0,1,Top,0
228,496,1,Single,Female,White,31,0,1,1,unmarried_couple,94600,1,0,Bottom,0
228,497,0,Single,Male,Asian,29,0,0,1,unmarried_couple,94600,1,0,Bottom,0
228,498,0,Single,Female,White,3,0,1,0,unmarried_couple,94600,1,0,Bottom,0
229,499,1,Single,Female,White,30,1,1,1,unmarried_couple,71200,1,0,Top,0
229,500,0,Single,Male,Asian,27,1,0,1,unmarried_couple,71200,1,0,Top,1
229,501,0,Single,Female,White,3,0,1,0,unmarried_couple,71200,1,0,Top,0
230,502,1,Married,Female,Asian,29,0,1,1,married_couple,101000,0,1,Top,0
230,503,0,Married,Male,White,31,1,1,1,married_couple,101000,0,1,Top,0
231,504,1,Single,Male,Asian,27,0,0,1,single_Male_head_of_household,51600,0,0,Bottom,0
232,505,1,Married,Female,White,31,0,0,1,married_couple,91400,0,1,Top,0
232,506,0,Married,Male,White,29,1,1,1,married_couple,91400,0,1,Top,1
233,507,1,Single,Female,Black,27,0,1,1,unmarried_couple,109800,1,0,Bottom,0
233,508,0,Single,Male,White,33,0,1,1,unmarried_couple,109800,1,0,Bottom,0
233,509,0,Single,Male,Black,4,0,1,0,unmarried_couple,109800,1,0,Bottom,0
234,510,1,Married,Female,White,34,0,0,1,married_couple,109400,1,1,Top,0
234,511,0,Married,Male,White,28,1,1,1,married_couple,109400,1,1,Top,0
235,512,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,48600,0,0,Top,0
236,513,1,Single,Male,White,29,0,1,1,single_Male_head_of_household,53700,1,0,Middle,1
237,514,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,44000,1,0,Middle,1
238,515,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,42500,0,0,Top,0
239,516,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,43600,0,0,Top,0
240,517,1,Single,Female,White,33,1,1,1,unmarried_couple,94400,1,0,Top,1
240,518,0,Single,Male,White,32,0,1,1,unmarried_couple,94400,1,0,Top,0
240,519,0,Single,Female,White,4,0,1,0,unmarried_couple,94400,1,0,Top,0
241,520,1,Married,Female,White,30,1,0,1,married_couple,90600,1,1,Top,1
241,521,0,Married,Male,White,27,0,1,1,married_couple,90600,1,1,Top,0
241,522,0,Single,Female,White,3,0,1,0,married_couple,90600,1,1,Top,0
241,523,0,Single,Male,White,4,0,1,0,married_couple,90600,1,1,Top,0
242,524,1,Single,Female,Asian,30,1,0,1,single_Female_head_of_household,52600,0,0,Bottom,1
242,525,0,Single,Male,Asian,5,0,1,0,single_Female_head_of_household,52600,0,0,Bottom,0
243,526,1,Single,Female,Black,31,1,1,1,single_Female_head_of_household,52500,0,0,Top,0
244,527,1,Single,Female,Asian,32,0,0,1,single_Female_head_of_household,48700,1,0,Top,0
245,528,1,Single,Female,White,31,0,1,1,unmarried_couple,104000,1,0,Top,0
245,529,0,Single,Male,White,30,1,0,1,unmarried_couple,104000,1,0,Top,1
245,530,0,Single,Female,White,2,0,1,0,unmarried_couple,104000,1,0,Top,0
245,531,0,Single,Female,White,7,0,0,0,unmarried_couple,104000,1,0,Top,0
246,532,1,Single,Male,Asian,30,0,0,1,single_Male_head_of_household,52000,0,0,Top,0
247,533,1,Married,Female,White,30,1,0,1,married_couple,105000,1,1,Top,0
247,534,0,Married,Male,White,33,1,1,1,married_couple,105000,1,1,Top,0
248,535,1,Single,Male,Black,30,0,0,1,single_Male_head_of_household,39800,1,0,Top,1
249,536,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,44600,0,0,Top,0
249,537,0,Single,Female,White,3,0,1,0,single_Female_head_of_household,44600,0,0,Top,0
250,538,1,Married,Female,Asian,26,1,0,1,married_couple,109400,1,1,Top,0
250,539,0,Married,Male,White,32,1,1,1,married_couple,109400,1,1,Top,0
251,540,1,Single,Female,White,29,1,0,1,single_Female_head_of_household,48500,1,0,Top,0
252,541,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,44300,0,0,Top,0
253,542,1,Married,Female,Asian,31,1,1,1,married_couple,106400,0,1,Top,0
253,543,0,Married,Male,White,32,1,1,1,married_couple,106400,0,1,Top,0
254,544,1,Single,Female,White,31,1,1,1,unmarried_couple,96400,0,0,Top,0
254,545,0,Single,Male,White,25,1,0,1,unmarried_couple,96400,0,0,Top,0
255,546,1,Single,Female,White,34,1,1,1,unmarried_couple,100800,1,0,Top,0
255,547,0,Single,Male,White,31,1,1,1,unmarried_couple,100800,1,0,Top,1
255,548,0,Single,Female,White,2,0,1,0,unmarried_couple,100800,1,0,Top,0
256,549,1,Single,Female,Black,31,0,1,1,unmarried_couple,97400,0,0,Bottom,1
256,550,0,Single,Male,White,32,0,1,1,unmarried_couple,97400,0,0,Bottom,0
257,551,1,Married,Female,White,30,0,1,1,married_couple,71800,1,1,Top,0
257,552,0,Married,Male,White,31,0,1,1,married_couple,71800,1,1,Top,0
258,553,1,Single,Female,White,26,0,1,1,unmarried_couple,104800,1,0,Top,0
258,554,0,Single,Male,White,32,0,0,1,unmarried_couple,104800,1,0,Top,0
258,555,0,Single,Female,White,5,0,0,0,unmarried_couple,104800,1,0,Top,0
259,556,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,55700,1,0,Middle,0
260,557,1,Single,Female,White,34,1,0,1,unmarried_couple,108400,1,0,Bottom,0
260,558,0,Single,Male,Asian,26,0,1,1,unmarried_couple,108400,1,0,Bottom,0
261,559,1,Single,Male,Asian,30,1,1,1,single_Male_head_of_household,46700,1,0,Top,1
262,560,1,Married,Female,White,34,0,1,1,married_couple,111400,0,1,Top,0
262,561,0,Married,Male,Asian,32,1,1,1,married_couple,111400,0,1,Top,1
262,562,0,Single,Male,White,5,0,1,0,married_couple,111400,0,1,Top,0
263,563,1,Single,Female,Asian,34,1,1,1,unmarried_couple,93400,0,0,Top,0
263,564,0,Single,Male,Asian,34,1,0,1,unmarried_couple,93400,0,0,Top,0
264,565,1,Single,Female,Black,30,0,0,1,unmarried_couple,94800,0,0,Top,0
264,566,0,Single,Male,Black,33,0,1,1,unmarried_couple,94800,0,0,Top,0
265,567,1,Single,Female,White,33,1,0,1,unmarried_couple,106800,0,0,Top,1
265,568,0,Single,Male,White,34,1,0,1,unmarried_couple,106800,0,0,Top,1
265,569,0,Single,Female,White,3,0,0,0,unmarried_couple,106800,0,0,Top,0
265,570,0,Single,Female,White,3,0,1,0,unmarried_couple,106800,0,0,Top,0
266,571,1,Single,Female,Asian,34,1,0,1,unmarried_couple,93000,1,0,Top,0
266,572,0,Single,Male,Asian,32,0,1,1,unmarried_couple,93000,1,0,Top,0
267,573,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,57200,1,0,Middle,0
268,574,1,Single,Male,White,30,0,0,1,single_Male_head_of_household,51300,1,0,Top,0
269,575,1,Single,Female,White,29,1,1,1,unmarried_couple,80800,0,0,Top,0
269,576,0,Single,Male,White,32,1,1,1,unmarried_couple,80800,0,0,Top,0
270,577,1,Single,Male,White,34,0,1,1,single_Male_head_of_household,55300,1,0,Bottom,0
271,578,1,Single,Female,Asian,29,0,1,1,single_Female_head_of_household,49200,1,0,Top,0
272,579,1,Single,Female,White,34,1,1,1,unmarried_couple,92000,0,0,Bottom,0
272,580,0,Single,Male,White,31,0,0,1,unmarried_couple,92000,0,0,Bottom,1
273,581,1,Single,Male,Asian,31,0,0,1,single_Male_head_of_household,55400,0,0,Bottom,0
274,582,1,Single,Female,Asian,34,0,1,1,unmarried_couple,106600,0,0,Middle,0
274,583,0,Single,Male,White,30,1,1,1,unmarried_couple,106600,0,0,Middle,1
275,584,1,Single,Male,Asian,30,0,1,1,single_Male_head_of_household,48600,0,0,Top,0
276,585,1,Single,Female,White,31,1,0,1,unmarried_couple,79000,1,0,Top,0
276,586,0,Single,Male,White,27,1,1,1,unmarried_couple,79000,1,0,Top,0
277,587,1,Married,Female,White,30,1,0,1,married_couple,100800,1,1,Middle,1
277,588,0,Married,Male,White,33,0,0,1,married_couple,100800,1,1,Middle,0
277,589,0,Single,Male,White,2,0,1,0,married_couple,100800,1,1,Middle,0
277,590,0,Single,Female,White,7,0,1,0,married_couple,100800,1,1,Middle,0
278,591,1,Married,Female,White,25,0,0,1,married_couple,103600,1,1,Bottom,0
278,592,0,Married,Male,White,34,0,1,1,married_couple,103600,1,1,Bottom,1
278,593,0,Single,Male,White,4,0,0,0,married_couple,103600,1,1,Bottom,0
279,594,1,Married,Female,Asian,33,1,1,1,married_couple,117800,1,1,Top,0
279,595,0,Married,Male,Black,31,1,1,1,married_couple,117800,1,1,Top,0
279,596,0,Single,Male,Asian,2,0,1,0,married_couple,117800,1,1,Top,0
279,597,0,Single,Female,Asian,3,0,1,0,married_couple,117800,1,1,Top,0
280,598,1,Single,Female,White,32,0,1,1,unmarried_couple,87200,1,0,Middle,0
280,599,0,Single,Male,White,30,0,1,1,unmarried_couple,87200,1,0,Middle,0
281,600,1,Married,Female,Asian,30,1,1,1,married_couple,106400,0,1,Top,1
281,601,0,Married,Male,White,29,0,1,1,married_couple,106400,0,1,Top,1
281,602,0,Single,Female,Asian,3,0,0,0,married_couple,106400,0,1,Top,0
282,603,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,52600,0,0,Top,0
283,604,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,65800,1,0,Middle,0
284,605,1,Single,Male,White,31,1,1,1,single_Male_head_of_household,50900,0,0,Middle,0
