hh_id,hh_type,race
871,married_couple,White
872,unmarried_couple,White
872,unmarried_couple,Asian
873,unmarried_couple,White
873,unmarried_couple,Asian
874,married_couple,White
875,unmarried_couple,White
875,unmarried_couple,Asian
876,single_Female_head_of_household,White
877,unmarried_couple,Black
877,unmarried_couple,White
878,single_Male_head_of_household,Asian
879,single_Male_head_of_household,Black
880,unmarried_couple,Black
880,unmarried_couple,White
881,single_Male_head_of_household,White
882,unmarried_couple,White
882,unmarried_couple,Asian
883,unmarried_couple,Asian
883,unmarried_couple,White
884,unmarried_couple,White
885,married_couple,Asian
885,married_couple,White
886,single_Male_head_of_household,White
887,unmarried_couple,White
888,single_Male_head_of_household,White
889,single_Male_head_of_household,Asian
890,unmarried_couple,Black
890,unmarried_couple,White
891,married_couple,White
891,married_couple,Black
892,unmarried_couple,White
893,unmarried_couple,White
893,unmarried_couple,Asian
894,single_Male_head_of_household,White
895,single_Female_head_of_household,White
896,single_Female_head_of_household,White
897,unmarried_couple,Black
897,unmarried_couple,White
898,married_couple,White
899,single_Female_head_of_household,White
900,unmarried_couple,Black
900,unmarried_couple,White
901,unmarried_couple,White
901,unmarried_couple,Black
902,unmarried_couple,White
903,single_Male_head_of_household,White
904,married_couple,White
904,married_couple,Asian
905,unmarried_couple,Asian
905,unmarried_couple,White
906,single_Male_head_of_household,White
907,unmarried_couple,Black
907,unmarried_couple,White
908,unmarried_couple,Asian
908,unmarried_couple,White
909,unmarried_couple,White
910,unmarried_couple,White
911,single_Male_head_of_household,White
912,married_couple,White
912,married_couple,Asian
913,single_Male_head_of_household,White
914,unmarried_couple,White
915,single_Male_head_of_household,Asian
916,unmarried_couple,White
917,married_couple,White
918,unmarried_couple,White
919,married_couple,White
920,unmarried_couple,Asian
920,unmarried_couple,Black
921,single_Male_head_of_household,Asian
922,unmarried_couple,Asian
922,unmarried_couple,Black
923,unmarried_couple,Asian
923,unmarried_couple,White
924,single_Female_head_of_household,White
925,unmarried_couple,White
926,single_Female_head_of_household,White
927,single_Male_head_of_household,White
928,single_Male_head_of_household,White
929,single_Male_head_of_household,White
930,single_Male_head_of_household,White
931,unmarried_couple,White
932,unmarried_couple,White
932,unmarried_couple,Asian
933,unmarried_couple,Asian
934,unmarried_couple,White
935,married_couple,White
935,married_couple,Asian
936,single_Male_head_of_household,Asian
937,unmarried_couple,White
938,married_couple,White
938,married_couple,Black
939,unmarried_couple,Black
939,unmarried_couple,White
940,unmarried_couple,White
941,single_Male_head_of_household,White
942,single_Male_head_of_household,White
943,single_Male_head_of_household,White
944,unmarried_couple,Black
944,unmarried_couple,White
945,unmarried_couple,White
946,single_Male_head_of_household,White
947,unmarried_couple,White
947,unmarried_couple,Asian
948,unmarried_couple,Black
948,unmarried_couple,White
949,unmarried_couple,White
949,unmarried_couple,Asian
950,unmarried_couple,White
951,married_couple,Asian
951,married_couple,White
952,unmarried_couple,White
953,single_Male_head_of_household,White
954,single_Male_head_of_household,White
955,single_Male_head_of_household,Asian
956,single_Male_head_of_household,White
957,unmarried_couple,White
958,unmarried_couple,White
959,married_couple,White
959,married_couple,Black
960,single_Male_head_of_household,White
961,unmarried_couple,White
962,unmarried_couple,White
963,single_Female_head_of_household,White
964,unmarried_couple,White
964,unmarried_couple,Asian
965,unmarried_couple,White
965,unmarried_couple,Black
966,unmarried_couple,White
966,unmarried_couple,Asian
967,single_Male_head_of_household,Asian
968,married_couple,Black
969,married_couple,Asian
969,married_couple,White
970,unmarried_couple,White
971,married_couple,Black
972,single_Female_head_of_household,White
973,unmarried_couple,White
974,married_couple,White
974,married_couple,Asian
975,unmarried_couple,White
976,single_Male_head_of_household,Asian
977,unmarried_couple,Black
977,unmarried_couple,White
978,single_Male_head_of_household,Black
979,married_couple,White
980,single_Male_head_of_household,White
981,single_Male_head_of_household,White
982,married_couple,White
982,married_couple,Asian
983,single_Male_head_of_household,White
984,single_Male_head_of_household,White
985,married_couple,White
986,unmarried_couple,White
987,unmarried_couple,White
988,single_Male_head_of_household,White
989,married_couple,White
990,married_couple,White
991,married_couple,Asian
991,married_couple,White
992,married_couple,White
993,unmarried_couple,Asian
993,unmarried_couple,White
994,single_Male_head_of_household,White
995,single_Male_head_of_household,White
996,married_couple,Black
997,unmarried_couple,Black
997,unmarried_couple,White
998,single_Male_head_of_household,White
999,unmarried_couple,Black
999,unmarried_couple,White
1000,unmarried_couple,White
1001,unmarried_couple,Asian
1001,unmarried_couple,White
1002,single_Male_head_of_household,Black
1003,unmarried_couple,White
1003,unmarried_couple,Asian
1004,unmarried_couple,Asian
1004,unmarried_couple,White
1005,single_Male_head_of_household,White
1006,married_couple,White
1007,single_Male_head_of_household,White
1008,unmarried_couple,White
1009,unmarried_couple,White
1010,married_couple,White
1011,single_Male_head_of_household,White
1012,single_Male_head_of_household,White
1013,married_couple,White
1014,unmarried_couple,White
1015,single_Male_head_of_household,Black
1016,married_couple,White
1016,married_couple,Asian
1017,married_couple,White
1018,single_Female_head_of_household,White
1019,unmarried_couple,Asian
1019,unmarried_couple,White
1020,unmarried_couple,White
1021,single_Male_head_of_household,Asian
1022,single_Male_head_of_household,White
1023,married_couple,White
1024,married_couple,White
1024,married_couple,Asian
1025,unmarried_couple,White
1026,married_couple,White
1026,married_couple,Black
1027,unmarried_couple,White
1027,unmarried_couple,Black
1028,single_Male_head_of_household,White
1029,unmarried_couple,Asian
1029,unmarried_couple,White
1030,single_Male_head_of_household,White
1031,unmarried_couple,Asian
1031,unmarried_couple,White
1032,unmarried_couple,Asian
1032,unmarried_couple,White
1033,married_couple,White
1034,married_couple,White
1035,married_couple,Asian
1035,married_couple,White
1036,single_Male_head_of_household,White
1037,single_Male_head_of_household,White
1038,single_Male_head_of_household,Asian
1039,unmarried_couple,White
1040,single_Female_head_of_household,White
1041,unmarried_couple,White
1042,unmarried_couple,White
1043,unmarried_couple,White
1043,unmarried_couple,Asian
1044,married_couple,White
1044,married_couple,Asian
1045,single_Male_head_of_household,White
1046,single_Female_head_of_household,White
1047,single_Male_head_of_household,Asian
1048,single_Male_head_of_household,White
1049,single_Female_head_of_household,White
1050,unmarried_couple,White
1050,unmarried_couple,Black
1051,single_Female_head_of_household,White
1052,single_Male_head_of_household,Asian
1053,unmarried_couple,Asian
1053,unmarried_couple,White
1054,unmarried_couple,Black
1054,unmarried_couple,White
1055,single_Female_head_of_household,White
1056,single_Male_head_of_household,White
1057,single_Male_head_of_household,White
1058,unmarried_couple,White
1059,single_Male_head_of_household,Asian
1060,single_Male_head_of_household,White
1061,unmarried_couple,White
1062,unmarried_couple,White
1063,single_Male_head_of_household,White
1064,single_Male_head_of_household,White
1065,married_couple,Black
1065,married_couple,Asian
1066,married_couple,Asian
1066,married_couple,White
1067,married_couple,White
1068,single_Male_head_of_household,White
1069,single_Male_head_of_household,White
1070,unmarried_couple,White
1070,unmarried_couple,Black
1071,single_Male_head_of_household,Asian
1072,unmarried_couple,White
1072,unmarried_couple,Asian
1073,unmarried_couple,White
1073,unmarried_couple,Black
1074,single_Male_head_of_household,White
1075,married_couple,White
1075,married_couple,Black
1076,single_Male_head_of_household,White
1077,single_Male_head_of_household,White
1078,married_couple,Black
1078,married_couple,White
1079,married_couple,White
1080,single_Male_head_of_household,White
1081,married_couple,White
1081,married_couple,Black
1082,single_Male_head_of_household,Black
1083,unmarried_couple,Black
1083,unmarried_couple,White
1084,unmarried_couple,White
1085,unmarried_couple,White
1086,unmarried_couple,White
1087,unmarried_couple,Asian
1087,unmarried_couple,White
1088,single_Male_head_of_household,White
1089,married_couple,White
1090,married_couple,Asian
1090,married_couple,White
1091,unmarried_couple,White
1092,unmarried_couple,White
1093,married_couple,White
1094,married_couple,White
1095,unmarried_couple,White
1096,single_Male_head_of_household,White
1097,married_couple,Asian
1097,married_couple,White
1098,single_Male_head_of_household,Black
1099,single_Male_head_of_household,White
1100,single_Female_head_of_household,White
1101,unmarried_couple,Asian
1101,unmarried_couple,White
1102,single_Female_head_of_household,White
1103,married_couple,White
1103,married_couple,Black
1104,married_couple,White
1105,married_couple,Black
1105,married_couple,White
1106,single_Male_head_of_household,White
1107,married_couple,White
1107,married_couple,Black
1108,married_couple,White
1108,married_couple,Asian
1109,unmarried_couple,White
1110,single_Male_head_of_household,White
1111,single_Male_head_of_household,Asian
1112,single_Male_head_of_household,White
1113,married_couple,Black
1114,unmarried_couple,White
1114,unmarried_couple,Asian
1115,unmarried_couple,White
1116,married_couple,White
1116,married_couple,Asian
1117,single_Male_head_of_household,Black
1118,unmarried_couple,White
1118,unmarried_couple,Asian
1119,unmarried_couple,Asian
1119,unmarried_couple,White
1120,unmarried_couple,White
1121,unmarried_couple,White
1122,married_couple,White
1122,married_couple,Asian
1123,single_Male_head_of_household,White
1124,unmarried_couple,White
1125,married_couple,Asian
1125,married_couple,Black
1126,single_Male_head_of_household,White
1127,unmarried_couple,White
1128,single_Female_head_of_household,White
1129,single_Male_head_of_household,White
1130,unmarried_couple,White
1130,unmarried_couple,Asian
1131,single_Male_head_of_household,White
1132,unmarried_couple,White
1132,unmarried_couple,Asian
1133,married_couple,Asian
1133,married_couple,White
1134,single_Male_head_of_household,Asian
1135,unmarried_couple,White
1136,unmarried_couple,Asian
1137,married_couple,White
1137,married_couple,Asian
1138,single_Male_head_of_household,White
1139,married_couple,White
1140,single_Male_head_of_household,Asian
1141,single_Female_head_of_household,Asian
1142,married_couple,White
1143,single_Male_head_of_household,White
1144,married_couple,Asian
1144,married_couple,White
1145,unmarried_couple,White
1146,single_Male_head_of_household,White
1147,single_Male_head_of_household,Asian
1148,married_couple,White
