,hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
296,136,297,0,Single,Male,White,4,0,0,0,unmarried_couple,81800,0,0,Top,0.0
297,137,298,1,Married,Female,White,29,1,0,1,married_couple,98800,0,1,Top,0.0
298,137,299,0,Married,Male,White,32,0,1,1,married_couple,98800,0,1,Top,0.0
299,137,300,0,Single,Female,White,2,0,1,0,married_couple,98800,0,1,Top,0.0
300,138,301,1,Married,Female,White,30,1,1,1,married_couple,103800,1,1,Middle,1.0
301,138,302,0,Married,Male,White,31,1,0,1,married_couple,103800,1,1,Middle,0.0
302,138,303,0,Single,Male,White,5,0,0,0,married_couple,103800,1,1,Middle,0.0
303,139,304,1,Married,Female,Asian,34,0,1,1,married_couple,101000,1,1,Middle,1.0
304,139,305,0,Married,Male,Asian,34,0,1,1,married_couple,101000,1,1,Middle,1.0
305,140,306,1,Single,Female,Asian,29,1,1,1,single_Female_head_of_household,49500,1,0,Top,0.0
306,140,307,0,Single,Female,Asian,4,0,1,0,single_Female_head_of_household,49500,1,0,Top,0.0
307,141,308,1,Married,Female,White,29,0,1,1,married_couple,88000,1,1,Top,0.0
308,141,309,0,Married,Male,White,33,0,1,1,married_couple,88000,1,1,Top,0.0
309,142,310,1,Married,Female,White,33,0,1,1,married_couple,105400,1,1,Middle,0.0
310,142,311,0,Married,Male,White,34,0,0,1,married_couple,105400,1,1,Middle,0.0
311,143,312,1,Married,Female,White,30,0,0,1,married_couple,90800,0,1,Top,1.0
312,143,313,0,Married,Male,White,29,0,1,1,married_couple,90800,0,1,Top,1.0
313,143,314,0,Single,Female,White,3,0,0,0,married_couple,90800,0,1,Top,0.0
314,144,315,1,Married,Female,White,30,1,0,1,married_couple,99600,1,1,Top,0.0
315,144,316,0,Married,Male,White,33,0,1,1,married_couple,99600,1,1,Top,1.0
316,145,317,1,Married,Female,Black,33,1,1,1,married_couple,89000,1,1,Middle,0.0
317,145,318,0,Married,Male,White,34,0,0,1,married_couple,89000,1,1,Middle,0.0
318,146,319,1,Single,Female,White,31,1,1,1,single_Female_head_of_household,52600,1,0,Top,1.0
319,147,320,1,Single,Female,Asian,31,1,0,1,single_Female_head_of_household,56900,0,0,Top,0.0
320,148,321,1,Married,Female,White,27,0,0,1,married_couple,99000,1,1,Middle,0.0
321,148,322,0,Married,Male,White,32,1,1,1,married_couple,99000,1,1,Middle,0.0
322,149,323,1,Single,Female,Asian,33,1,1,1,unmarried_couple,112000,1,0,Bottom,1.0
323,149,324,0,Single,Male,White,32,1,1,1,unmarried_couple,112000,1,0,Bottom,0.0
324,149,325,0,Single,Female,Asian,2,0,1,0,unmarried_couple,112000,1,0,Bottom,0.0
325,150,326,1,Single,Male,White,28,0,0,1,single_Male_head_of_household,52600,1,0,Top,0.0
326,151,327,1,Married,Female,Black,30,0,1,1,married_couple,97000,1,1,Top,0.0
327,151,328,0,Married,Male,White,30,1,1,1,married_couple,97000,1,1,Top,0.0
328,152,329,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,50500,1,0,Middle,0.0
329,153,330,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,54100,0,0,Top,0.0
330,154,331,1,Single,Female,White,33,0,1,1,unmarried_couple,112600,0,0,Bottom,0.0
331,154,332,0,Single,Male,White,31,1,0,1,unmarried_couple,112600,0,0,Bottom,0.0
332,155,333,1,Single,Female,White,33,0,0,1,single_Female_head_of_household,58400,0,0,Middle,0.0
333,155,334,0,Single,Female,White,6,0,1,0,single_Female_head_of_household,58400,0,0,Middle,0.0
334,156,335,1,Single,Female,White,33,0,0,1,unmarried_couple,114400,0,0,Middle,0.0
335,156,336,0,Single,Male,Black,31,1,1,1,unmarried_couple,114400,0,0,Middle,0.0
336,157,337,1,Single,Male,Asian,27,1,1,1,single_Male_head_of_household,52000,0,0,Top,0.0
337,158,338,1,Single,Female,Black,33,1,0,1,unmarried_couple,93000,0,0,Bottom,0.0
338,158,339,0,Single,Male,Asian,30,0,0,1,unmarried_couple,93000,0,0,Bottom,0.0
339,158,340,0,Single,Female,Black,4,0,1,0,unmarried_couple,93000,0,0,Bottom,0.0
340,159,341,1,Single,Male,White,32,1,0,1,single_Male_head_of_household,48700,1,0,Bottom,1.0
341,160,342,1,Married,Female,White,33,0,0,1,married_couple,100400,1,1,Top,0.0
342,160,343,0,Married,Male,Asian,34,0,0,1,married_couple,100400,1,1,Top,0.0
343,161,344,1,Single,Male,Black,28,0,0,1,single_Male_head_of_household,52300,1,0,Middle,0.0
344,162,345,1,Single,Female,White,33,1,0,1,single_Female_head_of_household,45600,1,0,Top,1.0
345,163,346,1,Married,Female,White,26,1,0,1,married_couple,123600,0,1,Bottom,0.0
346,163,347,0,Married,Male,White,34,0,1,1,married_couple,123600,0,1,Bottom,0.0
347,164,348,1,Single,Female,White,34,1,1,1,single_Female_head_of_household,47000,1,0,Top,1.0
348,164,349,0,Single,Female,White,4,0,1,0,single_Female_head_of_household,47000,1,0,Top,0.0
349,164,350,0,Single,Male,White,3,0,0,0,single_Female_head_of_household,47000,1,0,Top,0.0
350,165,351,1,Single,Female,White,34,0,0,1,unmarried_couple,110400,1,0,Top,0.0
351,165,352,0,Single,Male,Asian,31,1,0,1,unmarried_couple,110400,1,0,Top,0.0
352,166,353,1,Married,Female,White,25,0,1,1,married_couple,86200,1,1,Top,0.0
353,166,354,0,Married,Male,White,29,1,1,1,married_couple,86200,1,1,Top,0.0
354,166,355,0,Single,Male,White,4,0,1,0,married_couple,86200,1,1,Top,0.0
355,167,356,1,Single,Male,White,25,1,1,1,single_Male_head_of_household,40700,1,0,Top,0.0
356,168,357,1,Married,Female,White,33,1,1,1,married_couple,99800,1,1,Top,1.0
357,168,358,0,Married,Male,Black,25,0,0,1,married_couple,99800,1,1,Top,0.0
358,169,359,1,Married,Female,White,26,0,1,1,married_couple,98400,0,1,Top,1.0
359,169,360,0,Married,Male,Asian,34,1,0,1,married_couple,98400,0,1,Top,0.0
360,170,361,1,Single,Female,White,32,0,1,1,unmarried_couple,84200,1,0,Top,0.0
361,170,362,0,Single,Male,Asian,33,1,0,1,unmarried_couple,84200,1,0,Top,1.0
362,170,363,0,Single,Female,White,3,0,0,0,unmarried_couple,84200,1,0,Top,0.0
363,171,364,1,Single,Female,White,31,1,0,1,unmarried_couple,110400,1,0,Middle,0.0
364,171,365,0,Single,Male,White,30,0,1,1,unmarried_couple,110400,1,0,Middle,1.0
365,172,366,1,Single,Male,Asian,33,0,0,1,single_Male_head_of_household,52800,0,0,Middle,0.0
366,173,367,1,Single,Female,White,33,0,1,1,unmarried_couple,114400,1,0,Top,1.0
367,173,368,0,Single,Male,White,33,1,1,1,unmarried_couple,114400,1,0,Top,0.0
368,173,369,0,Single,Male,White,7,0,1,0,unmarried_couple,114400,1,0,Top,0.0
369,174,370,1,Single,Female,White,28,0,1,1,unmarried_couple,91400,1,0,Top,0.0
370,174,371,0,Single,Male,Asian,34,0,1,1,unmarried_couple,91400,1,0,Top,0.0
371,175,372,1,Single,Female,White,30,1,0,1,unmarried_couple,100400,0,0,Bottom,1.0
372,175,373,0,Single,Male,White,26,1,0,1,unmarried_couple,100400,0,0,Bottom,0.0
373,176,374,1,Single,Female,White,30,1,1,1,unmarried_couple,81000,0,0,Top,0.0
374,176,375,0,Single,Male,White,30,0,1,1,unmarried_couple,81000,0,0,Top,0.0
375,176,376,0,Single,Female,White,4,0,1,0,unmarried_couple,81000,0,0,Top,0.0
376,177,377,1,Single,Female,White,33,1,0,1,unmarried_couple,95200,1,0,Top,0.0
377,177,378,0,Single,Male,White,34,1,1,1,unmarried_couple,95200,1,0,Top,0.0
378,177,379,0,Single,Male,White,4,0,1,0,unmarried_couple,95200,1,0,Top,0.0
379,178,380,1,Married,Female,Black,31,0,1,1,married_couple,96600,0,1,Top,1.0
380,178,381,0,Married,Male,White,28,0,0,1,married_couple,96600,0,1,Top,0.0
381,178,382,0,Single,Female,Black,6,0,1,0,married_couple,96600,0,1,Top,0.0
382,179,383,1,Single,Female,White,29,0,1,1,unmarried_couple,94400,1,0,Top,0.0
383,179,384,0,Single,Male,Asian,34,0,1,1,unmarried_couple,94400,1,0,Top,0.0
384,180,385,1,Married,Female,White,34,0,1,1,married_couple,102000,1,1,Top,1.0
385,180,386,0,Married,Male,White,30,1,1,1,married_couple,102000,1,1,Top,0.0
386,180,387,0,Single,Female,White,7,0,0,0,married_couple,102000,1,1,Top,0.0
387,181,388,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,55800,1,0,Top,0.0
388,182,389,1,Single,Female,White,30,0,1,1,unmarried_couple,109600,0,0,Top,0.0
389,182,390,0,Single,Male,Asian,26,1,0,1,unmarried_couple,109600,0,0,Top,1.0
390,182,391,0,Single,Female,White,2,0,1,0,unmarried_couple,109600,0,0,Top,0.0
391,183,392,1,Married,Female,White,33,1,1,1,married_couple,102200,1,1,Middle,1.0
392,183,393,0,Married,Male,Asian,27,1,1,1,married_couple,102200,1,1,Middle,0.0
393,183,394,0,Single,Female,White,3,0,1,0,married_couple,102200,1,1,Middle,0.0
394,183,395,0,Single,Female,White,6,0,0,0,married_couple,102200,1,1,Middle,0.0
395,184,396,1,Single,Female,Asian,30,0,1,1,unmarried_couple,114600,1,0,Top,0.0
396,184,397,0,Single,Male,White,26,0,1,1,unmarried_couple,114600,1,0,Top,1.0
397,184,398,0,Single,Male,Asian,6,0,1,0,unmarried_couple,114600,1,0,Top,0.0
398,185,399,1,Single,Male,Asian,29,0,1,1,single_Male_head_of_household,44500,0,0,Top,0.0
399,186,400,1,Single,Female,Asian,30,0,1,1,unmarried_couple,104200,1,0,Bottom,1.0
400,186,401,0,Single,Male,White,28,0,1,1,unmarried_couple,104200,1,0,Bottom,0.0
401,186,402,0,Single,Male,Asian,2,0,1,0,unmarried_couple,104200,1,0,Bottom,0.0
402,187,403,1,Married,Female,White,33,0,0,1,married_couple,108800,1,1,Top,1.0
403,187,404,0,Married,Male,White,34,0,1,1,married_couple,108800,1,1,Top,0.0
404,187,405,0,Single,Male,White,5,0,1,0,married_couple,108800,1,1,Top,0.0
405,188,406,1,Single,Female,Black,31,1,1,1,unmarried_couple,117400,0,0,Top,0.0
406,188,407,0,Single,Male,White,34,0,1,1,unmarried_couple,117400,0,0,Top,0.0
407,189,408,1,Single,Female,White,34,1,1,1,unmarried_couple,89200,0,0,Middle,0.0
408,189,409,0,Single,Male,Asian,34,1,0,1,unmarried_couple,89200,0,0,Middle,0.0
409,189,410,0,Single,Male,White,3,0,0,0,unmarried_couple,89200,0,0,Middle,0.0
410,190,411,1,Single,Female,White,31,0,0,1,single_Female_head_of_household,60100,1,0,Bottom,0.0
411,191,412,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,45800,1,0,Top,0.0
412,192,413,1,Single,Female,White,30,1,1,1,single_Female_head_of_household,51900,1,0,Middle,0.0
413,192,414,0,Single,Female,White,6,0,0,0,single_Female_head_of_household,51900,1,0,Middle,0.0
414,193,415,1,Married,Female,White,34,0,1,1,married_couple,104000,0,1,Top,1.0
415,193,416,0,Married,Male,Asian,30,1,0,1,married_couple,104000,0,1,Top,1.0
416,193,417,0,Single,Male,White,3,0,1,0,married_couple,104000,0,1,Top,0.0
417,193,418,0,Single,Female,White,7,0,1,0,married_couple,104000,0,1,Top,0.0
418,194,419,1,Married,Female,White,32,1,1,1,married_couple,106600,0,1,Middle,0.0
419,194,420,0,Married,Male,White,30,0,0,1,married_couple,106600,0,1,Middle,0.0
420,195,421,1,Single,Female,White,29,0,1,1,unmarried_couple,94600,1,0,Top,0.0
421,195,422,0,Single,Male,Asian,34,1,1,1,unmarried_couple,94600,1,0,Top,0.0
422,195,423,0,Single,Male,White,7,0,1,0,unmarried_couple,94600,1,0,Top,0.0
423,196,424,1,Single,Female,Black,33,1,0,1,unmarried_couple,86800,1,0,Middle,0.0
424,196,425,0,Single,Male,White,33,0,1,1,unmarried_couple,86800,1,0,Middle,0.0
425,197,426,1,Married,Female,White,27,1,1,1,married_couple,100600,0,1,Middle,0.0
426,197,427,0,Married,Male,Asian,28,0,1,1,married_couple,100600,0,1,Middle,0.0
427,198,428,1,Single,Female,White,25,0,1,1,unmarried_couple,88000,0,0,Top,1.0
428,198,429,0,Single,Male,Black,33,0,1,1,unmarried_couple,88000,0,0,Top,0.0
429,199,430,1,Single,Female,White,30,1,1,1,unmarried_couple,110600,1,0,Bottom,1.0
430,199,431,0,Single,Male,Asian,33,0,1,1,unmarried_couple,110600,1,0,Bottom,1.0
431,199,432,0,Single,Female,White,5,0,1,0,unmarried_couple,110600,1,0,Bottom,0.0
432,199,433,0,Single,Male,White,3,0,1,0,unmarried_couple,110600,1,0,Bottom,0.0
433,200,434,1,Married,Female,White,29,1,1,1,married_couple,97000,0,1,Top,0.0
434,200,435,0,Married,Male,White,32,1,1,1,married_couple,97000,0,1,Top,0.0
435,201,436,1,Single,Male,Asian,34,0,0,1,single_Male_head_of_household,42100,1,0,Top,1.0
436,202,437,1,Single,Female,White,28,1,0,1,unmarried_couple,98800,1,0,Top,0.0
437,202,438,0,Single,Male,Asian,29,0,1,1,unmarried_couple,98800,1,0,Top,1.0
438,202,439,0,Single,Male,White,7,0,1,0,unmarried_couple,98800,1,0,Top,0.0
439,203,440,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,52300,1,0,Bottom,1.0
440,204,441,1,Single,Female,White,31,1,1,1,unmarried_couple,87400,0,0,Top,0.0
441,204,442,0,Single,Male,White,28,1,1,1,unmarried_couple,87400,0,0,Top,0.0
442,204,443,0,Single,Female,White,5,0,1,0,unmarried_couple,87400,0,0,Top,0.0
443,204,444,0,Single,Male,White,4,0,1,0,unmarried_couple,87400,0,0,Top,0.0
444,205,445,1,Single,Female,White,30,1,1,1,single_Female_head_of_household,56000,1,0,Top,1.0
445,205,446,0,Single,Male,White,6,0,1,0,single_Female_head_of_household,56000,1,0,Top,0.0
446,205,447,0,Single,Female,White,5,0,1,0,single_Female_head_of_household,56000,1,0,Top,0.0
447,206,448,1,Married,Female,Black,27,0,1,1,married_couple,101000,1,1,Top,0.0
448,206,449,0,Married,Male,White,33,0,0,1,married_couple,101000,1,1,Top,0.0
449,207,450,1,Single,Female,White,33,1,0,1,unmarried_couple,90200,1,0,Top,0.0
450,207,451,0,Single,Male,Black,33,1,1,1,unmarried_couple,90200,1,0,Top,0.0
451,208,452,1,Single,Female,Asian,31,0,1,1,unmarried_couple,111600,1,0,Middle,0.0
452,208,453,0,Single,Male,Black,32,0,1,1,unmarried_couple,111600,1,0,Middle,1.0
453,209,454,1,Single,Female,White,25,1,1,1,unmarried_couple,112600,1,0,Top,1.0
454,209,455,0,Single,Male,White,32,1,1,1,unmarried_couple,112600,1,0,Top,0.0
455,210,456,1,Married,Female,Black,26,1,1,1,married_couple,96600,1,1,Middle,1.0
456,210,457,0,Married,Male,White,25,0,1,1,married_couple,96600,1,1,Middle,0.0
457,210,458,0,Single,Male,Black,2,0,1,0,married_couple,96600,1,1,Middle,0.0
458,211,459,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,53800,1,0,Top,0.0
459,212,460,1,Married,Female,White,27,0,1,1,married_couple,88000,1,1,Middle,0.0
460,212,461,0,Married,Male,Asian,34,1,1,1,married_couple,88000,1,1,Middle,0.0
461,213,462,1,Single,Female,White,32,1,1,1,unmarried_couple,104600,1,0,Top,0.0
462,213,463,0,Single,Male,White,32,0,1,1,unmarried_couple,104600,1,0,Top,0.0
463,214,464,1,Single,Female,White,33,1,0,1,unmarried_couple,89600,1,0,Top,0.0
464,214,465,0,Single,Male,Black,28,1,0,1,unmarried_couple,89600,1,0,Top,0.0
465,215,466,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,46100,1,0,Top,0.0
466,216,467,1,Married,Female,White,25,1,0,1,married_couple,115000,1,1,Middle,0.0
467,216,468,0,Married,Male,White,31,1,1,1,married_couple,115000,1,1,Middle,1.0
468,216,469,0,Single,Male,White,4,0,1,0,married_couple,115000,1,1,Middle,0.0
469,217,470,1,Single,Male,Black,31,1,1,1,single_Male_head_of_household,57100,1,0,Middle,1.0
470,218,471,1,Single,Female,White,32,0,1,1,unmarried_couple,80400,1,0,Top,0.0
471,218,472,0,Single,Male,Asian,27,0,1,1,unmarried_couple,80400,1,0,Top,0.0
472,219,473,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,45300,1,0,Middle,1.0
473,220,474,1,Single,Female,White,30,0,1,1,unmarried_couple,93000,1,0,Top,0.0
474,220,475,0,Single,Male,White,31,1,1,1,unmarried_couple,93000,1,0,Top,0.0
475,221,476,1,Single,Female,White,31,1,1,1,unmarried_couple,99400,0,0,Middle,1.0
476,221,477,0,Single,Male,White,31,0,1,1,unmarried_couple,99400,0,0,Middle,1.0
477,221,478,0,Single,Female,White,6,0,1,0,unmarried_couple,99400,0,0,Middle,0.0
478,221,479,0,Single,Male,White,2,0,1,0,unmarried_couple,99400,0,0,Middle,0.0
479,222,480,1,Single,Male,Asian,34,1,1,1,single_Male_head_of_household,48600,1,0,Bottom,1.0
480,223,481,1,Single,Male,White,26,0,1,1,single_Male_head_of_household,55200,1,0,Top,1.0
481,223,482,0,Single,Male,White,3,0,0,0,single_Male_head_of_household,55200,1,0,Top,0.0
482,223,483,0,Single,Female,White,5,0,1,0,single_Male_head_of_household,55200,1,0,Top,0.0
483,224,484,1,Single,Female,White,29,0,1,1,unmarried_couple,102200,0,0,Middle,1.0
484,224,485,0,Single,Male,White,32,0,0,1,unmarried_couple,102200,0,0,Middle,0.0
485,224,486,0,Single,Female,White,6,0,1,0,unmarried_couple,102200,0,0,Middle,0.0
486,224,487,0,Single,Female,White,5,0,0,0,unmarried_couple,102200,0,0,Middle,0.0
487,225,488,1,Single,Female,Asian,31,0,1,1,unmarried_couple,94800,1,0,Top,0.0
488,225,489,0,Single,Male,White,28,1,1,1,unmarried_couple,94800,1,0,Top,0.0
489,226,490,1,Single,Female,White,32,1,0,1,unmarried_couple,82800,0,0,Top,0.0
490,226,491,0,Single,Male,Asian,30,0,1,1,unmarried_couple,82800,0,0,Top,0.0
491,226,492,0,Single,Male,White,4,0,1,0,unmarried_couple,82800,0,0,Top,0.0
492,226,493,0,Single,Male,White,3,0,1,0,unmarried_couple,82800,0,0,Top,0.0
493,227,494,1,Married,Female,Asian,32,0,1,1,married_couple,92000,0,1,Top,0.0
494,227,495,0,Married,Male,White,32,1,1,1,married_couple,92000,0,1,Top,0.0
495,228,496,1,Single,Female,White,31,0,1,1,unmarried_couple,94600,1,0,Bottom,0.0
496,228,497,0,Single,Male,Asian,29,0,0,1,unmarried_couple,94600,1,0,Bottom,0.0
497,228,498,0,Single,Female,White,3,0,1,0,unmarried_couple,94600,1,0,Bottom,0.0
498,229,499,1,Single,Female,White,30,1,1,1,unmarried_couple,71200,1,0,Top,0.0
499,229,500,0,Single,Male,Asian,27,1,0,1,unmarried_couple,71200,1,0,Top,1.0
500,229,501,0,Single,Female,White,3,0,1,0,unmarried_couple,71200,1,0,Top,0.0
501,230,502,1,Married,Female,Asian,29,0,1,1,married_couple,101000,0,1,Top,0.0
502,230,503,0,Married,Male,White,31,1,1,1,married_couple,101000,0,1,Top,0.0
503,231,504,1,Single,Male,Asian,27,0,0,1,single_Male_head_of_household,51600,0,0,Bottom,0.0
504,232,505,1,Married,Female,White,31,0,0,1,married_couple,91400,0,1,Top,0.0
505,232,506,0,Married,Male,White,29,1,1,1,married_couple,91400,0,1,Top,1.0
506,233,507,1,Single,Female,Black,27,0,1,1,unmarried_couple,109800,1,0,Bottom,0.0
507,233,508,0,Single,Male,White,33,0,1,1,unmarried_couple,109800,1,0,Bottom,0.0
508,233,509,0,Single,Male,Black,4,0,1,0,unmarried_couple,109800,1,0,Bottom,0.0
509,234,510,1,Married,Female,White,34,0,0,1,married_couple,109400,1,1,Top,0.0
510,234,511,0,Married,Male,White,28,1,1,1,married_couple,109400,1,1,Top,0.0
511,235,512,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,48600,0,0,Top,0.0
512,236,513,1,Single,Male,White,29,0,1,1,single_Male_head_of_household,53700,1,0,Middle,1.0
513,237,514,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,44000,1,0,Middle,1.0
514,238,515,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,42500,0,0,Top,0.0
515,239,516,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,43600,0,0,Top,0.0
516,240,517,1,Single,Female,White,33,1,1,1,unmarried_couple,94400,1,0,Top,1.0
517,240,518,0,Single,Male,White,32,0,1,1,unmarried_couple,94400,1,0,Top,0.0
518,240,519,0,Single,Female,White,4,0,1,0,unmarried_couple,94400,1,0,Top,0.0
519,241,520,1,Married,Female,White,30,1,0,1,married_couple,90600,1,1,Top,1.0
520,241,521,0,Married,Male,White,27,0,1,1,married_couple,90600,1,1,Top,0.0
521,241,522,0,Single,Female,White,3,0,1,0,married_couple,90600,1,1,Top,0.0
522,241,523,0,Single,Male,White,4,0,1,0,married_couple,90600,1,1,Top,0.0
523,242,524,1,Single,Female,Asian,30,1,0,1,single_Female_head_of_household,52600,0,0,Bottom,1.0
524,242,525,0,Single,Male,Asian,5,0,1,0,single_Female_head_of_household,52600,0,0,Bottom,0.0
525,243,526,1,Single,Female,Black,31,1,1,1,single_Female_head_of_household,52500,0,0,Top,0.0
526,244,527,1,Single,Female,Asian,32,0,0,1,single_Female_head_of_household,48700,1,0,Top,0.0
527,245,528,1,Single,Female,White,31,0,1,1,unmarried_couple,104000,1,0,Top,0.0
528,245,529,0,Single,Male,White,30,1,0,1,unmarried_couple,104000,1,0,Top,1.0
529,245,530,0,Single,Female,White,2,0,1,0,unmarried_couple,104000,1,0,Top,0.0
530,245,531,0,Single,Female,White,7,0,0,0,unmarried_couple,104000,1,0,Top,0.0
531,246,532,1,Single,Male,Asian,30,0,0,1,single_Male_head_of_household,52000,0,0,Top,0.0
532,247,533,1,Married,Female,White,30,1,0,1,married_couple,105000,1,1,Top,0.0
533,247,534,0,Married,Male,White,33,1,1,1,married_couple,105000,1,1,Top,0.0
534,248,535,1,Single,Male,Black,30,0,0,1,single_Male_head_of_household,39800,1,0,Top,1.0
535,249,536,1,Single,Female,White,32,1,1,1,single_Female_head_of_household,44600,0,0,Top,0.0
536,249,537,0,Single,Female,White,3,0,1,0,single_Female_head_of_household,44600,0,0,Top,0.0
537,250,538,1,Married,Female,Asian,26,1,0,1,married_couple,109400,1,1,Top,0.0
538,250,539,0,Married,Male,White,32,1,1,1,married_couple,109400,1,1,Top,0.0
539,251,540,1,Single,Female,White,29,1,0,1,single_Female_head_of_household,48500,1,0,Top,0.0
540,252,541,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,44300,0,0,Top,0.0
541,253,542,1,Married,Female,Asian,31,1,1,1,married_couple,106400,0,1,Top,0.0
542,253,543,0,Married,Male,White,32,1,1,1,married_couple,106400,0,1,Top,0.0
543,254,544,1,Single,Female,White,31,1,1,1,unmarried_couple,96400,0,0,Top,0.0
544,254,545,0,Single,Male,White,25,1,0,1,unmarried_couple,96400,0,0,Top,0.0
545,255,546,1,Single,Female,White,34,1,1,1,unmarried_couple,100800,1,0,Top,0.0
546,255,547,0,Single,Male,White,31,1,1,1,unmarried_couple,100800,1,0,Top,1.0
547,255,548,0,Single,Female,White,2,0,1,0,unmarried_couple,100800,1,0,Top,0.0
548,256,549,1,Single,Female,Black,31,0,1,1,unmarried_couple,97400,0,0,Bottom,1.0
549,256,550,0,Single,Male,White,32,0,1,1,unmarried_couple,97400,0,0,Bottom,0.0
550,257,551,1,Married,Female,White,30,0,1,1,married_couple,71800,1,1,Top,0.0
551,257,552,0,Married,Male,White,31,0,1,1,married_couple,71800,1,1,Top,0.0
552,258,553,1,Single,Female,White,26,0,1,1,unmarried_couple,104800,1,0,Top,0.0
553,258,554,0,Single,Male,White,32,0,0,1,unmarried_couple,104800,1,0,Top,0.0
554,258,555,0,Single,Female,White,5,0,0,0,unmarried_couple,104800,1,0,Top,0.0
555,259,556,1,Single,Male,White,32,1,1,1,single_Male_head_of_household,55700,1,0,Middle,0.0
556,260,557,1,Single,Female,White,34,1,0,1,unmarried_couple,108400,1,0,Bottom,0.0
557,260,558,0,Single,Male,Asian,26,0,1,1,unmarried_couple,108400,1,0,Bottom,0.0
558,261,559,1,Single,Male,Asian,30,1,1,1,single_Male_head_of_household,46700,1,0,Top,1.0
559,262,560,1,Married,Female,White,34,0,1,1,married_couple,111400,0,1,Top,0.0
560,262,561,0,Married,Male,Asian,32,1,1,1,married_couple,111400,0,1,Top,1.0
